,result,table,_start,_stop,_time,_value,_field,_measurement,eth_block,host,pol_block
,,211,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:10:00Z,1,delta,delta_blocks,14461476,xmev-capture,14461476
,,212,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:00:00Z,1,delta,delta_blocks,14461700,xmev-capture,14461699
,,213,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,1,delta,delta_blocks,14461028,xmev-capture,14461027
,,214,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:10:00Z,0,delta,delta_blocks,14460665,xmev-capture,14460663
,,215,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,0,delta,delta_blocks,14462529,xmev-capture,14462527
,,216,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,1,delta,delta_blocks,14461076,xmev-capture,14461075
,,217,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,0,delta,delta_blocks,14462505,xmev-capture,14462503
,,218,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:50:00Z,1,delta,delta_blocks,14461114,xmev-capture,14461113
,,219,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:30:00Z,1,delta,delta_blocks,14458086,xmev-capture,14458086
,,220,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:50:00Z,0,delta,delta_blocks,14461380,xmev-capture,14461379
,,221,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:50:00Z,1,delta,delta_blocks,14461910,xmev-capture,14461909
,,222,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:30:00Z,1,delta,delta_blocks,14462094,xmev-capture,14462093
,,223,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:00:00Z,0,delta,delta_blocks,14461658,xmev-capture,14461657
,,224,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:40:00Z,4,delta,delta_blocks,14461834,xmev-capture,14461835
,,225,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:40:00Z,1,delta,delta_blocks,14461341,xmev-capture,14461340
,,226,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,1,delta,delta_blocks,14461209,xmev-capture,14461209
,,227,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:40:00Z,1,delta,delta_blocks,14462099,xmev-capture,14462098
,,228,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,0,delta,delta_blocks,14461245,xmev-capture,14461244
,,229,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,0,delta,delta_blocks,14461060,xmev-capture,14461059
,,230,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:30:00Z,2,delta,delta_blocks,14460764,xmev-capture,14460764
,,231,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:00:00Z,0,delta,delta_blocks,14461147,xmev-capture,14461145
,,232,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:30:00Z,1,delta,delta_blocks,14460744,xmev-capture,14460743
,,233,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,0,delta,delta_blocks,14461416,xmev-capture,14461415
,,234,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:40:00Z,0,delta,delta_blocks,14461578,xmev-capture,14461577
,,235,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,1,delta,delta_blocks,14461212,xmev-capture,14461212
,,236,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T07:50:00Z,0,delta,delta_blocks,14460577,xmev-capture,14460577
,,237,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:50:00Z,2,delta,delta_blocks,14462447,xmev-capture,14462446
,,238,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:10:00Z,1,delta,delta_blocks,14461987,xmev-capture,14461986
,,239,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:40:00Z,1,delta,delta_blocks,14458097,xmev-capture,14458096
,,240,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:00:00Z,1,delta,delta_blocks,14462499,xmev-capture,14462498
,,241,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:10:00Z,1,delta,delta_blocks,14460931,xmev-capture,14460930
,,242,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:40:00Z,0,delta,delta_blocks,14462383,xmev-capture,14462382
,,243,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,0,delta,delta_blocks,14462512,xmev-capture,14462510
,,244,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:20:00Z,0,delta,delta_blocks,14460719,xmev-capture,14460718
,,245,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:40:00Z,1,delta,delta_blocks,14460811,xmev-capture,14460810
,,246,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:40:00Z,1,delta,delta_blocks,14460797,xmev-capture,14460797
,,247,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T07:40:00Z,1,delta,delta_blocks,14460561,xmev-capture,14460561
,,248,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:40:00Z,0,delta,delta_blocks,14461340,xmev-capture,14461339
,,249,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:40:00Z,2,delta,delta_blocks,14461867,xmev-capture,14461867
,,250,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:20:00Z,2,delta,delta_blocks,14460964,xmev-capture,14460963
,,251,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:10:00Z,0,delta,delta_blocks,14461474,xmev-capture,14461472
,,252,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,1,delta,delta_blocks,14461430,xmev-capture,14461429
,,253,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:50:00Z,1,delta,delta_blocks,14461892,xmev-capture,14461892
,,254,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:50:00Z,1,delta,delta_blocks,14461112,xmev-capture,14461111
,,255,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,1,delta,delta_blocks,14461444,xmev-capture,14461443
,,256,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:30:00Z,1,delta,delta_blocks,14461792,xmev-capture,14461791
,,257,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:20:00Z,0,delta,delta_blocks,14461517,xmev-capture,14461516
,,258,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,1,delta,delta_blocks,14462042,xmev-capture,14462041
,,259,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:10:00Z,1,delta,delta_blocks,14461472,xmev-capture,14461471
,,260,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:10:00Z,1,delta,delta_blocks,14461480,xmev-capture,14461479
,,261,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:30:00Z,1,delta,delta_blocks,14462072,xmev-capture,14462071
,,262,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:00:00Z,1,delta,delta_blocks,14461161,xmev-capture,14461160
,,263,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:20:00Z,1,delta,delta_blocks,14462875,xmev-capture,14462874
,,264,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:00:00Z,2,delta,delta_blocks,14461665,xmev-capture,14461665
,,265,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,0,delta,delta_blocks,14461615,xmev-capture,14461614
,,266,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,0,delta,delta_blocks,14461750,xmev-capture,14461749
,,267,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:00:00Z,0,delta,delta_blocks,14461914,xmev-capture,14461913
,,268,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:10:00Z,0,delta,delta_blocks,14460953,xmev-capture,14460952
,,269,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,1,delta,delta_blocks,14461181,xmev-capture,14461180
,,270,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:50:00Z,0,delta,delta_blocks,14460831,xmev-capture,14460830
,,271,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:10:00Z,1,delta,delta_blocks,14462795,xmev-capture,14462794
,,272,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:10:00Z,0,delta,delta_blocks,14462810,xmev-capture,14462809
,,273,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:00:00Z,2,delta,delta_blocks,14461919,xmev-capture,14461919
,,274,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:40:00Z,1,delta,delta_blocks,14458111,xmev-capture,14458111
,,275,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:50:00Z,1,delta,delta_blocks,14461906,xmev-capture,14461906
,,276,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:10:00Z,1,delta,delta_blocks,14460679,xmev-capture,14460678
,,277,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,1,delta,delta_blocks,14461257,xmev-capture,14461256
,,278,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:20:00Z,0,delta,delta_blocks,14460966,xmev-capture,14460966
,,279,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:00:00Z,2,delta,delta_blocks,14461148,xmev-capture,14461147
,,280,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:50:00Z,1,delta,delta_blocks,14462712,xmev-capture,14462711
,,281,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:00:00Z,1,delta,delta_blocks,14462775,xmev-capture,14462774
,,282,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,0,delta,delta_blocks,14461432,xmev-capture,14461432
,,283,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:30:00Z,2,delta,delta_blocks,14458079,xmev-capture,14458079
,,284,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:30:00Z,1,delta,delta_blocks,14462051,xmev-capture,14462051
,,285,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:50:00Z,1,delta,delta_blocks,14461372,xmev-capture,14461371
,,286,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:50:00Z,1,delta,delta_blocks,14462460,xmev-capture,14462459
,,287,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:30:00Z,0,delta,delta_blocks,14461823,xmev-capture,14461822
,,288,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:30:00Z,2,delta,delta_blocks,14458085,xmev-capture,14458085
,,289,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:10:00Z,0,delta,delta_blocks,14461724,xmev-capture,14461723
,,290,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:50:00Z,2,delta,delta_blocks,14462189,xmev-capture,14462189
,,291,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:50:00Z,1,delta,delta_blocks,14462184,xmev-capture,14462184
,,292,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:50:00Z,0,delta,delta_blocks,14460843,xmev-capture,14460842
,,293,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,1,delta,delta_blocks,14461781,xmev-capture,14461780
,,294,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:30:00Z,2,delta,delta_blocks,14460770,xmev-capture,14460770
,,295,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:30:00Z,0,delta,delta_blocks,14461811,xmev-capture,14461810
,,296,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:30:00Z,1,delta,delta_blocks,14461562,xmev-capture,14461562
,,297,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:20:00Z,1,delta,delta_blocks,14461485,xmev-capture,14461484
,,298,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T07:40:00Z,1,delta,delta_blocks,14460545,xmev-capture,14460544
,,299,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:50:00Z,1,delta,delta_blocks,14460827,xmev-capture,14460826
,,300,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:10:00Z,2,delta,delta_blocks,14461449,xmev-capture,14461449
,,301,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:50:00Z,1,delta,delta_blocks,14462448,xmev-capture,14462447
,,302,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:30:00Z,2,delta,delta_blocks,14462892,xmev-capture,14462892
,,303,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:10:00Z,1,delta,delta_blocks,14462821,xmev-capture,14462820
,,304,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:10:00Z,1,delta,delta_blocks,14460670,xmev-capture,14460669
,,305,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:50:00Z,1,delta,delta_blocks,14461370,xmev-capture,14461370
,,306,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:40:00Z,0,delta,delta_blocks,14458108,xmev-capture,14458107
,,307,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:30:00Z,2,delta,delta_blocks,14462637,xmev-capture,14462637
,,308,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T07:40:00Z,1,delta,delta_blocks,14460552,xmev-capture,14460552
,,309,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:50:00Z,2,delta,delta_blocks,14460839,xmev-capture,14460838
,,310,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:10:00Z,1,delta,delta_blocks,14461730,xmev-capture,14461730
,,311,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:40:00Z,0,delta,delta_blocks,14460780,xmev-capture,14460778
,,312,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:20:00Z,0,delta,delta_blocks,14461483,xmev-capture,14461482
,,313,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:10:00Z,2,delta,delta_blocks,14460929,xmev-capture,14460929
,,314,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:20:00Z,1,delta,delta_blocks,14462277,xmev-capture,14462276
,,315,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:50:00Z,3,delta,delta_blocks,14461119,xmev-capture,14461119
,,316,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,2,delta,delta_blocks,14462026,xmev-capture,14462027
,,317,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:20:00Z,1,delta,delta_blocks,14460987,xmev-capture,14460986
,,318,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,1,delta,delta_blocks,14461256,xmev-capture,14461255
,,319,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T07:50:00Z,3,delta,delta_blocks,14460571,xmev-capture,14460571
,,320,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:00:00Z,1,delta,delta_blocks,14461134,xmev-capture,14461133
,,321,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:40:00Z,1,delta,delta_blocks,14462116,xmev-capture,14462115
,,322,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,2,delta,delta_blocks,14461624,xmev-capture,14461624
,,323,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:30:00Z,1,delta,delta_blocks,14462074,xmev-capture,14462073
,,324,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:50:00Z,1,delta,delta_blocks,14462180,xmev-capture,14462179
,,325,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:10:00Z,1,delta,delta_blocks,14462250,xmev-capture,14462249
,,326,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,0,delta,delta_blocks,14461075,xmev-capture,14461074
,,327,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:30:00Z,0,delta,delta_blocks,14462634,xmev-capture,14462634
,,328,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:10:00Z,0,delta,delta_blocks,14462827,xmev-capture,14462826
,,329,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:00:00Z,2,delta,delta_blocks,14461964,xmev-capture,14461964
,,330,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,1,delta,delta_blocks,14461171,xmev-capture,14461170
,,331,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:30:00Z,2,delta,delta_blocks,14461802,xmev-capture,14461801
,,332,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:40:00Z,1,delta,delta_blocks,14461069,xmev-capture,14461068
,,333,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:40:00Z,2,delta,delta_blocks,14461594,xmev-capture,14461594
,,334,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,1,delta,delta_blocks,14461785,xmev-capture,14461784
,,335,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:30:00Z,1,delta,delta_blocks,14462056,xmev-capture,14462055
,,336,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:40:00Z,0,delta,delta_blocks,14461318,xmev-capture,14461318
,,338,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:00:00Z,0,delta,delta_blocks,14462762,xmev-capture,14462761
,,339,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,1,delta,delta_blocks,14462023,xmev-capture,14462022
,,340,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:10:00Z,3,delta,delta_blocks,14460678,xmev-capture,14460677
,,341,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:10:00Z,0,delta,delta_blocks,14461199,xmev-capture,14461197
,,342,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:40:00Z,1,delta,delta_blocks,14461326,xmev-capture,14461325
,,343,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:50:00Z,0,delta,delta_blocks,14461643,xmev-capture,14461643
,,344,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:20:00Z,2,delta,delta_blocks,14462878,xmev-capture,14462878
,,345,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:30:00Z,3,delta,delta_blocks,14462915,xmev-capture,14462916
,,346,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:50:00Z,2,delta,delta_blocks,14461091,xmev-capture,14461092
,,347,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-25T22:40:00Z,2,delta,delta_blocks,14458099,xmev-capture,14458100
,,348,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:50:00Z,1,delta,delta_blocks,14462419,xmev-capture,14462418
,,349,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T14:20:00Z,1,delta,delta_blocks,14462288,xmev-capture,14462287
,,350,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T16:40:00Z,0,delta,delta_blocks,14462925,xmev-capture,14462924
,,351,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:20:00Z,0,delta,delta_blocks,14462011,xmev-capture,14462009
,,352,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T09:30:00Z,2,delta,delta_blocks,14461032,xmev-capture,14461031
,,353,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:20:00Z,1,delta,delta_blocks,14462603,xmev-capture,14462602
,,354,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T12:20:00Z,0,delta,delta_blocks,14461752,xmev-capture,14461751
,,355,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:50:00Z,1,delta,delta_blocks,14462690,xmev-capture,14462689
,,356,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T11:00:00Z,1,delta,delta_blocks,14461435,xmev-capture,14461435
,,357,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,1,delta,delta_blocks,14461246,xmev-capture,14461245
,,358,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:10:00Z,0,delta,delta_blocks,14461993,xmev-capture,14461993
,,359,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T15:10:00Z,1,delta,delta_blocks,14462503,xmev-capture,14462502
,,360,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T10:20:00Z,0,delta,delta_blocks,14461210,xmev-capture,14461209
,,361,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T13:40:00Z,0,delta,delta_blocks,14462135,xmev-capture,14462134
,,362,2022-03-25T16:06:12.457697917Z,2022-03-27T16:06:12.457697917Z,2022-03-26T08:50:00Z,1,delta,delta_blocks,14460840,xmev-capture,14460839
