,result,table,_start,_stop,_time,_value,_field,_measurement,host,timestamp
,,376,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:06:00Z,-28,delta,delta_block_time,xmev-capture,1648461919901
,,377,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:57:00Z,-43,delta,delta_block_time,xmev-capture,1648454210391
,,378,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:07:00Z,-18,delta,delta_block_time,xmev-capture,1648458385394
,,379,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:10:00Z,-34,delta,delta_block_time,xmev-capture,1648462140091
,,380,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:36:00Z,-21,delta,delta_block_time,xmev-capture,1648456544074
,,381,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:18:00Z,18,delta,delta_block_time,xmev-capture,1648455427308
,,382,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:22:00Z,-10,delta,delta_block_time,xmev-capture,1648459278068
,,383,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:17:00Z,27,delta,delta_block_time,xmev-capture,1648459009899
,,384,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:46:00Z,-29,delta,delta_block_time,xmev-capture,1648453557905
,,385,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:23:00Z,-30,delta,delta_block_time,xmev-capture,1648459326091
,,386,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:37:00Z,-17,delta,delta_block_time,xmev-capture,1648456568099
,,387,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:41:00Z,-61,delta,delta_block_time,xmev-capture,1648460430846
,,388,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:45:00Z,-36,delta,delta_block_time,xmev-capture,1648453493860
,,389,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:20:00Z,-41,delta,delta_block_time,xmev-capture,1648455543401
,,390,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:52:00Z,17,delta,delta_block_time,xmev-capture,1648461083371
,,391,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:34:00Z,31,delta,delta_block_time,xmev-capture,1648452833453
,,392,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:15:00Z,-43,delta,delta_block_time,xmev-capture,1648462448284
,,393,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:22:00Z,-67,delta,delta_block_time,xmev-capture,1648455679447
,,394,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:33:00Z,-12,delta,delta_block_time,xmev-capture,1648459938507
,,395,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:30:00Z,-24,delta,delta_block_time,xmev-capture,1648456171829
,,396,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:10:00Z,12,delta,delta_block_time,xmev-capture,1648462148089
,,397,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:51:00Z,-23,delta,delta_block_time,xmev-capture,1648457444713
,,398,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:56:00Z,-19,delta,delta_block_time,xmev-capture,1648454122322
,,399,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:15:00Z,-33,delta,delta_block_time,xmev-capture,1648455287164
,,400,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:23:00Z,19,delta,delta_block_time,xmev-capture,1648455731546
,,401,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:26:00Z,-20,delta,delta_block_time,xmev-capture,1648455959653
,,402,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:04:00Z,30,delta,delta_block_time,xmev-capture,1648461783901
,,403,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:29:00Z,-15,delta,delta_block_time,xmev-capture,1648459734352
,,404,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:39:00Z,-23,delta,delta_block_time,xmev-capture,1648453105585
,,405,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:13:00Z,11,delta,delta_block_time,xmev-capture,1648458737684
,,406,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:20:00Z,-13,delta,delta_block_time,xmev-capture,1648462768495
,,407,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:18:00Z,-11,delta,delta_block_time,xmev-capture,1648455467300
,,408,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:31:00Z,-29,delta,delta_block_time,xmev-capture,1648459818405
,,409,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:53:00Z,22,delta,delta_block_time,xmev-capture,1648461123409
,,410,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:34:00Z,-19,delta,delta_block_time,xmev-capture,1648452813367
,,411,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:46:00Z,-11,delta,delta_block_time,xmev-capture,1648460747085
,,412,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:57:00Z,-34,delta,delta_block_time,xmev-capture,1648454206405
,,413,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:02:00Z,-34,delta,delta_block_time,xmev-capture,1648454502580
,,414,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:58:00Z,-21,delta,delta_block_time,xmev-capture,1648454254425
,,415,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:38:00Z,3958,delta,delta_block_time,xmev-capture,1648460246714
,,416,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:01:00Z,-11,delta,delta_block_time,xmev-capture,1648454450559
,,417,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:37:00Z,-22,delta,delta_block_time,xmev-capture,1648460206687
,,418,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:56:00Z,-46,delta,delta_block_time,xmev-capture,1648457748951
,,419,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:34:00Z,-45,delta,delta_block_time,xmev-capture,1648460018542
,,420,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:32:00Z,4013,delta,delta_block_time,xmev-capture,1648452701307
,,421,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:29:00Z,-21,delta,delta_block_time,xmev-capture,1648459682321
,,422,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:52:00Z,18,delta,delta_block_time,xmev-capture,1648457468774
,,423,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:34:00Z,21,delta,delta_block_time,xmev-capture,1648460002637
,,424,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:13:00Z,-57,delta,delta_block_time,xmev-capture,1648458753663
,,425,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:24:00Z,-44,delta,delta_block_time,xmev-capture,1648462984635
,,426,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:56:00Z,-10,delta,delta_block_time,xmev-capture,1648457732941
,,427,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:14:00Z,-52,delta,delta_block_time,xmev-capture,1648455235115
,,428,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:28:00Z,-25,delta,delta_block_time,xmev-capture,1648456059735
,,429,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:36:00Z,-47,delta,delta_block_time,xmev-capture,1648452949461
,,430,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:23:00Z,-54,delta,delta_block_time,xmev-capture,1648455775540
,,431,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:04:00Z,-10,delta,delta_block_time,xmev-capture,1648454626681
,,432,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:30:00Z,-9,delta,delta_block_time,xmev-capture,1648456151817
,,433,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:07:00Z,-17,delta,delta_block_time,xmev-capture,1648454814814
,,434,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:19:00Z,-15,delta,delta_block_time,xmev-capture,1648459081900
,,435,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:20:00Z,-11,delta,delta_block_time,xmev-capture,1648455571373
,,436,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:47:00Z,-10,delta,delta_block_time,xmev-capture,1648460811141
,,437,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:50:00Z,-21,delta,delta_block_time,xmev-capture,1648453790113
,,438,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:14:00Z,-20,delta,delta_block_time,xmev-capture,1648458805710
,,439,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:14:00Z,-68,delta,delta_block_time,xmev-capture,1648462436282
,,440,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:24:00Z,-36,delta,delta_block_time,xmev-capture,1648463024676
,,441,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:47:00Z,-10,delta,delta_block_time,xmev-capture,1648457176537
,,442,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:28:00Z,-21,delta,delta_block_time,xmev-capture,1648459654298
,,443,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:16:00Z,-12,delta,delta_block_time,xmev-capture,1648458945802
,,444,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:02:00Z,12,delta,delta_block_time,xmev-capture,1648458077222
,,445,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:09:00Z,-23,delta,delta_block_time,xmev-capture,1648458481472
,,446,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:13:00Z,40,delta,delta_block_time,xmev-capture,1648462320272
,,447,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:53:00Z,-65,delta,delta_block_time,xmev-capture,1648461151396
,,448,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:16:00Z,-10,delta,delta_block_time,xmev-capture,1648458929788
,,449,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:13:00Z,-9,delta,delta_block_time,xmev-capture,1648455147061
,,450,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:10:00Z,3960,delta,delta_block_time,xmev-capture,1648458577539
,,451,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:51:00Z,-22,delta,delta_block_time,xmev-capture,1648453850131
,,452,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:24:00Z,-21,delta,delta_block_time,xmev-capture,1648455787548
,,453,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:21:00Z,-14,delta,delta_block_time,xmev-capture,1648462832524
,,454,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:18:00Z,-18,delta,delta_block_time,xmev-capture,1648455471295
,,455,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:49:00Z,-44,delta,delta_block_time,xmev-capture,1648457296607
,,456,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:30:00Z,-29,delta,delta_block_time,xmev-capture,1648456183820
,,457,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:27:00Z,-37,delta,delta_block_time,xmev-capture,1648459578247
,,458,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:01:00Z,12,delta,delta_block_time,xmev-capture,1648461627730
,,459,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:05:00Z,-28,delta,delta_block_time,xmev-capture,1648454662718
,,460,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:15:00Z,-26,delta,delta_block_time,xmev-capture,1648462456263
,,461,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:55:00Z,-29,delta,delta_block_time,xmev-capture,1648457696905
,,462,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:48:00Z,-22,delta,delta_block_time,xmev-capture,1648457240583
,,463,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:17:00Z,-27,delta,delta_block_time,xmev-capture,1648455387236
,,464,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:54:00Z,-20,delta,delta_block_time,xmev-capture,1648461195421
,,465,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:51:00Z,13,delta,delta_block_time,xmev-capture,1648457404710
,,466,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:58:00Z,-38,delta,delta_block_time,xmev-capture,1648457873029
,,467,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:56:00Z,-27,delta,delta_block_time,xmev-capture,1648454130317
,,468,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:59:00Z,-15,delta,delta_block_time,xmev-capture,1648454330484
,,469,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:06:00Z,-17,delta,delta_block_time,xmev-capture,1648454718754
,,470,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:31:00Z,-50,delta,delta_block_time,xmev-capture,1648456219850
,,471,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:06:00Z,12,delta,delta_block_time,xmev-capture,1648461927931
,,472,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:52:00Z,-21,delta,delta_block_time,xmev-capture,1648453874142
,,473,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:16:00Z,3993,delta,delta_block_time,xmev-capture,1648458949807
,,474,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:08:00Z,-20,delta,delta_block_time,xmev-capture,1648462063993
,,475,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:08:00Z,10,delta,delta_block_time,xmev-capture,1648454838861
,,476,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:04:00Z,-41,delta,delta_block_time,xmev-capture,1648461815860
,,477,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:09:00Z,-28,delta,delta_block_time,xmev-capture,1648454890867
,,478,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:00:00Z,-13,delta,delta_block_time,xmev-capture,1648457953098
,,479,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:52:00Z,-30,delta,delta_block_time,xmev-capture,1648453882152
,,480,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:15:00Z,3955,delta,delta_block_time,xmev-capture,1648455275143
,,481,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:46:00Z,-15,delta,delta_block_time,xmev-capture,1648457152512
,,482,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:16:00Z,-23,delta,delta_block_time,xmev-capture,1648455315184
,,483,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:39:00Z,-20,delta,delta_block_time,xmev-capture,1648453093576
,,484,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:16:00Z,-10,delta,delta_block_time,xmev-capture,1648455339212
,,485,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:50:00Z,-34,delta,delta_block_time,xmev-capture,1648457368650
,,486,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:45:00Z,-46,delta,delta_block_time,xmev-capture,1648457084458
,,487,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:07:00Z,-49,delta,delta_block_time,xmev-capture,1648458361439
,,488,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:35:00Z,-35,delta,delta_block_time,xmev-capture,1648460070613
,,489,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:16:00Z,4053,delta,delta_block_time,xmev-capture,1648455303244
,,490,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:29:00Z,-27,delta,delta_block_time,xmev-capture,1648459722326
,,491,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:09:00Z,106,delta,delta_block_time,xmev-capture,1648462080181
,,492,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:14:00Z,-30,delta,delta_block_time,xmev-capture,1648455223119
,,493,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:35:00Z,-26,delta,delta_block_time,xmev-capture,1648460042570
,,494,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:50:00Z,-53,delta,delta_block_time,xmev-capture,1648460979255
,,495,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:13:00Z,-24,delta,delta_block_time,xmev-capture,1648455139047
,,496,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:28:00Z,-27,delta,delta_block_time,xmev-capture,1648459626287
,,497,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:22:00Z,-135,delta,delta_block_time,xmev-capture,1648462912613
,,498,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:04:00Z,-46,delta,delta_block_time,xmev-capture,1648454614660
,,499,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:11:00Z,-49,delta,delta_block_time,xmev-capture,1648458601569
,,500,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:48:00Z,-35,delta,delta_block_time,xmev-capture,1648460839147
,,501,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:46:00Z,-10,delta,delta_block_time,xmev-capture,1648460719161
,,502,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:07:00Z,-20,delta,delta_block_time,xmev-capture,1648458409454
,,503,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:32:00Z,-18,delta,delta_block_time,xmev-capture,1648452669254
,,504,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:34:00Z,-29,delta,delta_block_time,xmev-capture,1648460038573
,,505,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:42:00Z,18,delta,delta_block_time,xmev-capture,1648460482950
,,506,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:53:00Z,-47,delta,delta_block_time,xmev-capture,1648453942185
,,507,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:56:00Z,-20,delta,delta_block_time,xmev-capture,1648461335516
,,508,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:11:00Z,-25,delta,delta_block_time,xmev-capture,1648458653592
,,509,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:56:00Z,-13,delta,delta_block_time,xmev-capture,1648461339515
,,510,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:34:00Z,-20,delta,delta_block_time,xmev-capture,1648452801353
,,511,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:51:00Z,-43,delta,delta_block_time,xmev-capture,1648457408696
,,512,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:09:00Z,-83,delta,delta_block_time,xmev-capture,1648462092002
,,513,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:02:00Z,12,delta,delta_block_time,xmev-capture,1648461683784
,,514,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:08:00Z,-35,delta,delta_block_time,xmev-capture,1648458441449
,,515,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:25:00Z,-30,delta,delta_block_time,xmev-capture,1648459474165
,,516,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:46:00Z,-45,delta,delta_block_time,xmev-capture,1648453553908
,,517,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:04:00Z,-31,delta,delta_block_time,xmev-capture,1648458189273
,,518,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:10:00Z,19,delta,delta_block_time,xmev-capture,1648454950974
,,519,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:28:00Z,-35,delta,delta_block_time,xmev-capture,1648459658315
,,520,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:42:00Z,-28,delta,delta_block_time,xmev-capture,1648453281732
,,521,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:01:00Z,-33,delta,delta_block_time,xmev-capture,1648454438550
,,522,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:46:00Z,-17,delta,delta_block_time,xmev-capture,1648457136500
,,523,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T07:32:00Z,-37,delta,delta_block_time,xmev-capture,1648452661246
,,524,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T09:10:00Z,-45,delta,delta_block_time,xmev-capture,1648458589548
,,525,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T10:06:00Z,-62,delta,delta_block_time,xmev-capture,1648461907883
,,526,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:41:00Z,-24,delta,delta_block_time,xmev-capture,1648456824282
,,527,2022-03-28T07:24:03.456036927Z,2022-03-28T10:24:03.456036927Z,2022-03-28T08:00:00Z,-23,delta,delta_block_time,xmev-capture,1648454362483
