,result,table,_start,_stop,_time,_value,_field,_measurement,host,timestamp
,,2377,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:08:00Z,5,lag,polygon_lag,xmev-capture,1648454822833
,,2378,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:10:00Z,4,lag,polygon_lag,xmev-capture,1648454946931
,,2379,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:13:00Z,8,lag,polygon_lag,xmev-capture,1648462364240
,,2380,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:30:00Z,9,lag,polygon_lag,xmev-capture,1648459766400
,,2381,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:16:00Z,6,lag,polygon_lag,xmev-capture,1648455311193
,,2382,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:12:00Z,5,lag,polygon_lag,xmev-capture,1648462292197
,,2383,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:13:00Z,22,lag,ethereum_lag,xmev-capture,1648462320272
,,2384,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:48:00Z,4,lag,polygon_lag,xmev-capture,1648457232592
,,2385,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:51:00Z,7,lag,polygon_lag,xmev-capture,1648457456742
,,2386,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:20:00Z,11.5,lag,ethereum_lag,xmev-capture,1648459145953
,,2387,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:01:00Z,6,lag,polygon_lag,xmev-capture,1648461619760
,,2388,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:58:00Z,5,lag,polygon_lag,xmev-capture,1648457865075
,,2389,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:32:00Z,7,lag,polygon_lag,xmev-capture,1648459910507
,,2390,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:14:00Z,7,lag,polygon_lag,xmev-capture,1648462396246
,,2391,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:51:00Z,17,lag,ethereum_lag,xmev-capture,1648453818116
,,2392,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:51:00Z,6,lag,polygon_lag,xmev-capture,1648457416737
,,2393,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:45:00Z,4.5,lag,ethereum_lag,xmev-capture,1648453469852
,,2394,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:36:00Z,6,lag,polygon_lag,xmev-capture,1648456548109
,,2395,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:53:00Z,7,lag,polygon_lag,xmev-capture,1648457568822
,,2396,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:35:00Z,5,lag,polygon_lag,xmev-capture,1648456460037
,,2397,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:12:00Z,5,lag,polygon_lag,xmev-capture,1648455119053
,,2398,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:20:00Z,30,lag,ethereum_lag,xmev-capture,1648462756479
,,2399,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:38:00Z,5,lag,polygon_lag,xmev-capture,1648460262747
,,2400,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:43:00Z,1,lag,polygon_lag,xmev-capture,1648456964390
,,2401,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:52:00Z,7,lag,polygon_lag,xmev-capture,1648457476767
,,2402,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:22:00Z,6,lag,ethereum_lag,xmev-capture,1648455687451
,,2403,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:07:00Z,7,lag,polygon_lag,xmev-capture,1648458373426
,,2404,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:54:00Z,8,lag,polygon_lag,xmev-capture,1648454006278
,,2405,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:15:00Z,10,lag,ethereum_lag,xmev-capture,1648462476293
,,2406,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:37:00Z,8,lag,polygon_lag,xmev-capture,1648456564117
,,2407,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:49:00Z,3,lag,polygon_lag,xmev-capture,1648453718060
,,2408,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:14:00Z,34,lag,ethereum_lag,xmev-capture,1648462436282
,,2409,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:58:00Z,7,lag,polygon_lag,xmev-capture,1648461427619
,,2410,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459093925
,,2411,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:05:00Z,21,lag,ethereum_lag,xmev-capture,1648458265320
,,2412,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:48:00Z,4,lag,polygon_lag,xmev-capture,1648460839182
,,2413,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:21:00Z,4,lag,polygon_lag,xmev-capture,1648459202020
,,2414,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:33:00Z,7,lag,polygon_lag,xmev-capture,1648459922536
,,2415,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:33:00Z,6,lag,polygon_lag,xmev-capture,1648452765389
,,2416,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:18:00Z,7,lag,polygon_lag,xmev-capture,1648455459311
,,2417,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:51:00Z,6,lag,polygon_lag,xmev-capture,1648457424735
,,2418,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:57:00Z,8,lag,polygon_lag,xmev-capture,1648454198437
,,2419,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:53:00Z,7,lag,polygon_lag,xmev-capture,1648461171427
,,2420,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:10:00Z,7,lag,polygon_lag,xmev-capture,1648458569562
,,2421,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:56:00Z,8,lag,polygon_lag,xmev-capture,1648454138357
,,2422,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:30:00Z,9,lag,polygon_lag,xmev-capture,1648459754407
,,2423,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:33:00Z,5,lag,polygon_lag,xmev-capture,1648452725322
,,2424,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:14:00Z,7,lag,polygon_lag,xmev-capture,1648455231163
,,2425,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:21:00Z,6,lag,polygon_lag,xmev-capture,1648459238050
,,2426,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:48:00Z,5,lag,polygon_lag,xmev-capture,1648457236576
,,2427,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:31:00Z,6,lag,polygon_lag,xmev-capture,1648456203844
,,2428,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:17:00Z,7,lag,polygon_lag,xmev-capture,1648462576367
,,2429,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:40:00Z,4,lag,polygon_lag,xmev-capture,1648460354820
,,2430,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:42:00Z,2,lag,polygon_lag,xmev-capture,1648453313746
,,2431,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:13:00Z,44,lag,ethereum_lag,xmev-capture,1648458721638
,,2432,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:34:00Z,3,lag,polygon_lag,xmev-capture,1648452837420
,,2433,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:48:00Z,3,lag,polygon_lag,xmev-capture,1648453678004
,,2434,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:18:00Z,2,lag,polygon_lag,xmev-capture,1648459065907
,,2435,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:28:00Z,8,lag,polygon_lag,xmev-capture,1648459646332
,,2436,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:42:00Z,7,lag,polygon_lag,xmev-capture,1648460462900
,,2437,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:04:00Z,6,lag,polygon_lag,xmev-capture,1648458189304
,,2438,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:55:00Z,3,lag,polygon_lag,xmev-capture,1648461267489
,,2439,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:59:00Z,7,lag,polygon_lag,xmev-capture,1648457933171
,,2440,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:23:00Z,13,lag,ethereum_lag,xmev-capture,1648455731546
,,2441,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:44:00Z,4,lag,polygon_lag,xmev-capture,1648460615005
,,2442,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:04:00Z,8,lag,polygon_lag,xmev-capture,1648458197302
,,2443,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:03:00Z,5,lag,polygon_lag,xmev-capture,1648454526682
,,2444,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:38:00Z,7,lag,polygon_lag,xmev-capture,1648456628157
,,2445,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:57:00Z,6,lag,polygon_lag,xmev-capture,1648457784999
,,2446,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:13:00Z,9,lag,polygon_lag,xmev-capture,1648455131066
,,2447,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:57:00Z,4,lag,polygon_lag,xmev-capture,1648461399575
,,2448,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:09:00Z,4.5,lag,ethereum_lag,xmev-capture,1648454894869
,,2449,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:09:00Z,3,lag,polygon_lag,xmev-capture,1648458505525
,,2450,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:59:00Z,6,lag,ethereum_lag,xmev-capture,1648454330484
,,2451,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:45:00Z,4,lag,polygon_lag,xmev-capture,1648460699051
,,2452,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:38:00Z,8,lag,polygon_lag,xmev-capture,1648456676199
,,2453,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:05:00Z,19,lag,ethereum_lag,xmev-capture,1648454646702
,,2454,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:19:00Z,3,lag,polygon_lag,xmev-capture,1648462720529
,,2455,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:37:00Z,27,lag,ethereum_lag,xmev-capture,1648456592104
,,2456,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:07:00Z,3,lag,polygon_lag,xmev-capture,1648454814831
,,2457,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:35:00Z,3,lag,polygon_lag,xmev-capture,1648452857424
,,2458,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:12:00Z,7,lag,polygon_lag,xmev-capture,1648458681634
,,2459,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:35:00Z,6,lag,ethereum_lag,xmev-capture,1648452869409
,,2460,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:43:00Z,9,lag,polygon_lag,xmev-capture,1648460539055
,,2461,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:27:00Z,7,lag,polygon_lag,xmev-capture,1648459562269
,,2462,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:49:00Z,3,lag,polygon_lag,xmev-capture,1648453686016
,,2463,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:51:00Z,3,lag,polygon_lag,xmev-capture,1648453814116
,,2464,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:40:00Z,7,lag,polygon_lag,xmev-capture,1648460366832
,,2465,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:06:00Z,9,lag,polygon_lag,xmev-capture,1648458325398
,,2466,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:11:00Z,4,lag,polygon_lag,xmev-capture,1648458633636
,,2467,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:58:00Z,5,lag,polygon_lag,xmev-capture,1648454278450
,,2468,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:21:00Z,4,lag,polygon_lag,xmev-capture,1648459206008
,,2469,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:23:00Z,11,lag,ethereum_lag,xmev-capture,1648455747493
,,2470,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:35:00Z,3,lag,polygon_lag,xmev-capture,1648452845414
,,2471,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:34:00Z,4.5,lag,ethereum_lag,xmev-capture,1648460022564
,,2472,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:31:00Z,16,lag,ethereum_lag,xmev-capture,1648456235859
,,2473,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:22:00Z,6,lag,polygon_lag,xmev-capture,1648459298075
,,2474,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:52:00Z,7,lag,polygon_lag,xmev-capture,1648457484769
,,2475,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:56:00Z,7.333333333333333,lag,ethereum_lag,xmev-capture,1648461335516
,,2476,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:36:00Z,4,lag,polygon_lag,xmev-capture,1648456532107
,,2477,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:35:00Z,4,lag,polygon_lag,xmev-capture,1648456456048
,,2478,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:45:00Z,19,lag,ethereum_lag,xmev-capture,1648453453856
,,2479,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:00:00Z,8,lag,polygon_lag,xmev-capture,1648454358511
,,2480,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:42:00Z,5,lag,polygon_lag,xmev-capture,1648456904356
,,2481,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:55:00Z,6,lag,polygon_lag,xmev-capture,1648457664942
,,2482,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:28:00Z,8,lag,polygon_lag,xmev-capture,1648459650332
,,2483,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:34:00Z,5,lag,polygon_lag,xmev-capture,1648460026567
,,2484,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:01:00Z,7,lag,polygon_lag,xmev-capture,1648458057197
,,2485,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:56:00Z,9,lag,ethereum_lag,xmev-capture,1648461351503
,,2486,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:39:00Z,6,lag,polygon_lag,xmev-capture,1648460310785
,,2487,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:32:00Z,10,lag,polygon_lag,xmev-capture,1648452685289
,,2488,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:04:00Z,4,lag,polygon_lag,xmev-capture,1648458221350
,,2489,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:05:00Z,14,lag,ethereum_lag,xmev-capture,1648454662718
,,2490,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:35:00Z,19,lag,ethereum_lag,xmev-capture,1648460086607
,,2491,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:58:00Z,11,lag,ethereum_lag,xmev-capture,1648457869037
,,2492,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:31:00Z,6,lag,polygon_lag,xmev-capture,1648456219900
,,2493,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:14:00Z,6,lag,polygon_lag,xmev-capture,1648458781716
,,2494,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:03:00Z,6,lag,polygon_lag,xmev-capture,1648458169303
,,2495,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:11:00Z,8,lag,polygon_lag,xmev-capture,1648462232139
,,2496,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:43:00Z,3,lag,polygon_lag,xmev-capture,1648453369787
,,2497,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:56:00Z,7,lag,polygon_lag,xmev-capture,1648457740950
,,2498,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:43:00Z,5,lag,polygon_lag,xmev-capture,1648456956380
,,2499,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:54:00Z,8,lag,polygon_lag,xmev-capture,1648461231466
,,2500,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:08:00Z,7,lag,polygon_lag,xmev-capture,1648462040064
,,2501,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:30:00Z,7,lag,polygon_lag,xmev-capture,1648456191866
,,2502,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:01:00Z,3,lag,polygon_lag,xmev-capture,1648454450570
,,2503,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:47:00Z,3,lag,polygon_lag,xmev-capture,1648457184533
,,2504,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:52:00Z,3,lag,polygon_lag,xmev-capture,1648453914202
,,2505,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:44:00Z,3,lag,polygon_lag,xmev-capture,1648453405844
,,2506,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:44:00Z,7,lag,polygon_lag,xmev-capture,1648460602993
,,2507,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:50:00Z,17.5,lag,ethereum_lag,xmev-capture,1648460999266
,,2508,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:23:00Z,8,lag,polygon_lag,xmev-capture,1648455763516
,,2509,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:56:00Z,8,lag,polygon_lag,xmev-capture,1648454118343
,,2510,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:54:00Z,7,lag,polygon_lag,xmev-capture,1648461203439
,,2511,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:23:00Z,10,lag,polygon_lag,xmev-capture,1648459358127
,,2512,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:18:00Z,2,lag,polygon_lag,xmev-capture,1648459041882
,,2513,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:27:00Z,3,lag,polygon_lag,xmev-capture,1648455995722
,,2514,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:34:00Z,6,lag,polygon_lag,xmev-capture,1648460038602
,,2515,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:38:00Z,40,lag,ethereum_lag,xmev-capture,1648460246714
,,2516,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:20:00Z,4,lag,polygon_lag,xmev-capture,1648455551394
,,2517,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:25:00Z,7,lag,polygon_lag,xmev-capture,1648459450170
,,2518,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:53:00Z,8,lag,polygon_lag,xmev-capture,1648457520809
,,2519,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:01:00Z,6,lag,polygon_lag,xmev-capture,1648461627718
,,2520,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:05:00Z,6,lag,polygon_lag,xmev-capture,1648458281348
,,2521,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:33:00Z,4,lag,polygon_lag,xmev-capture,1648459966543
,,2522,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:11:00Z,4,lag,polygon_lag,xmev-capture,1648455014994
,,2523,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:06:00Z,7,lag,polygon_lag,xmev-capture,1648461951953
,,2524,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:52:00Z,7,lag,polygon_lag,xmev-capture,1648457512780
,,2525,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:45:00Z,4,lag,polygon_lag,xmev-capture,1648460679047
,,2526,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:04:00Z,16,lag,ethereum_lag,xmev-capture,1648454626681
,,2527,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:04:00Z,4,lag,polygon_lag,xmev-capture,1648458225325
,,2528,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:48:00Z,3,lag,polygon_lag,xmev-capture,1648453642010
,,2529,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,43,lag,ethereum_lag,xmev-capture,1648459125931
,,2530,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:48:00Z,4,lag,polygon_lag,xmev-capture,1648460859182
,,2531,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T10:16:00Z,8,lag,polygon_lag,xmev-capture,1648462524345
,,2532,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:51:00Z,3,lag,polygon_lag,xmev-capture,1648461039314
,,2533,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:37:00Z,6,lag,polygon_lag,xmev-capture,1648453001547
,,2534,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:26:00Z,8,lag,polygon_lag,xmev-capture,1648455919656
,,2535,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:59:00Z,33,lag,ethereum_lag,xmev-capture,1648461515629
,,2536,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:16:00Z,2,lag,polygon_lag,xmev-capture,1648458941808
,,2537,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:38:00Z,5,lag,ethereum_lag,xmev-capture,1648453033526
,,2538,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:31:00Z,23,lag,ethereum_lag,xmev-capture,1648456255887
,,2539,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T07:46:00Z,2,lag,polygon_lag,xmev-capture,1648453533922
,,2540,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:11:00Z,7,lag,polygon_lag,xmev-capture,1648458653617
,,2541,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:19:00Z,2,lag,polygon_lag,xmev-capture,1648459105942
,,2542,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T09:26:00Z,8,lag,polygon_lag,xmev-capture,1648459522241
,,2543,2022-03-28T07:20:12.459234443Z,2022-03-28T10:20:12.459234443Z,2022-03-28T08:50:00Z,-1,lag,ethereum_lag,xmev-capture,1648457352659
