_start;_stop;_time;_value;_field;_measurement;eth_block;host;pol_block
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:08:00Z;1;delta;delta_blocks;14461473;xmev-capture;14461472
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:20:00Z;2;delta;delta_blocks;14462047;xmev-capture;14462047
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:34:00Z;0;delta;delta_blocks;14461844;xmev-capture;14461843
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:18:00Z;1;delta;delta_blocks;14461247;xmev-capture;14461246
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:20:00Z;1;delta;delta_blocks;14460985;xmev-capture;14460985
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:00:00Z;1;delta;delta_blocks;14461439;xmev-capture;14461439
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:42:00Z;2;delta;delta_blocks;14461879;xmev-capture;14461879
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:52:00Z;0;delta;delta_blocks;14460873;xmev-capture;14460872
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:22:00Z;0;delta;delta_blocks;14462607;xmev-capture;14462606
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:52:00Z;1;delta;delta_blocks;14462735;xmev-capture;14462734
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T16:16:00Z;2;delta;delta_blocks;14462851;xmev-capture;14462851
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:24:00Z;0;delta;delta_blocks;14461285;xmev-capture;14461283
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:24:00Z;1;delta;delta_blocks;14461003;xmev-capture;14461002
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:40:00Z;1;delta;delta_blocks;14462133;xmev-capture;14462132
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:12:00Z;0;delta;delta_blocks;14462280;xmev-capture;14462278
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:16:00Z;0;delta;delta_blocks;14461772;xmev-capture;14461771
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:18:00Z;1;delta;delta_blocks;14462038;xmev-capture;14462037
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:30:00Z;1;delta;delta_blocks;14462640;xmev-capture;14462639
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:02:00Z;1;delta;delta_blocks;14461707;xmev-capture;14461706
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:42:00Z;3;delta;delta_blocks;14461089;xmev-capture;14461090
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:38:00Z;3;delta;delta_blocks;14461600;xmev-capture;14461600
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:18:00Z;0;delta;delta_blocks;14461777;xmev-capture;14461775
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:12:00Z;1;delta;delta_blocks;14461486;xmev-capture;14461485
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:52:00Z;1;delta;delta_blocks;14461131;xmev-capture;14461130
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:46:00Z;1;delta;delta_blocks;14460594;xmev-capture;14460594
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:50:00Z;2;delta;delta_blocks;14461127;xmev-capture;14461127
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T08:52:00Z;0;delta;delta_blocks;14460874;xmev-capture;14460872
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:06:00Z;1;delta;delta_blocks;14461983;xmev-capture;14461982
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:02:00Z;1;delta;delta_blocks;14462236;xmev-capture;14462235
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:44:00Z;0;delta;delta_blocks;14461628;xmev-capture;14461627
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:54:00Z;1;delta;delta_blocks;14461410;xmev-capture;14461409
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T12:54:00Z;1;delta;delta_blocks;14461930;xmev-capture;14461929
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:56:00Z;1;delta;delta_blocks;14460634;xmev-capture;14460634
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:30:00Z;1;delta;delta_blocks;14461034;xmev-capture;14461033
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:26:00Z;0;delta;delta_blocks;14461289;xmev-capture;14461288
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T09:26:00Z;0;delta;delta_blocks;14461017;xmev-capture;14461015
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:54:00Z;1;delta;delta_blocks;14461413;xmev-capture;14461412
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T15:16:00Z;2;delta;delta_blocks;14462583;xmev-capture;14462583
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:04:00Z;1;delta;delta_blocks;14461183;xmev-capture;14461182
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:14:00Z;1;delta;delta_blocks;14462284;xmev-capture;14462283
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T13:46:00Z;1;delta;delta_blocks;14462165;xmev-capture;14462164
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T07:58:00Z;0;delta;delta_blocks;14460644;xmev-capture;14460643
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T14:14:00Z;0;delta;delta_blocks;14462282;xmev-capture;14462281
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T11:20:00Z;1;delta;delta_blocks;14461524;xmev-capture;14461524
2022-03-26T05:30:04.664624787Z;2022-03-26T17:30:04.664624787Z;2022-03-26T10:54:00Z;1;delta;delta_blocks;14461418;xmev-capture;14461417
